ID,price_doc
106005,5712278.686158805
106006,6444594.25179316
106007,6896908.697622579
106008,6614881.832750325
106009,6736555.778083094
106010,6623740.040867511
106011,6765140.553151809
106012,6202813.777936233
106013,6590308.829922008
106014,6404287.398961554
106015,5724916.317141903
106016,5916321.4626569785
106017,5965618.821367753
106018,5652893.087417215
106019,5814951.738448752
106020,7700631.55754472
106021,7117852.563904204
106022,6088992.8993523205
106023,8630449.391671587
106024,5690796.197541955
106025,6142488.3384603355
106026,6407421.7152277045
106027,6161969.415299971
106028,5456912.348688261
106029,5346637.761648399
106030,5514436.03722243
106031,6916219.905687193
106032,6454519.609751011
106033,7283742.429798088
106034,6964698.212221026
106035,6759047.408551192
106036,5998952.099994738
106037,6156708.282374159
106038,5932582.322892687
106039,10171991.682507252
106040,10516951.328306697
106041,9212484.55317814
106042,5528126.578225144
106043,5836030.167490767
106044,6239613.827426857
106045,5697428.259099883
106046,8796250.177605698
106047,6820318.030013409
106048,5639848.865159541
106049,6205832.758634474
106050,5697428.259099883
106051,6879725.612136564
106052,5665283.939822617
106053,6847129.099936773
106054,8121560.723257855
106055,6418224.018865075
106056,7431832.60087331
106057,7147430.812244633
106058,6904119.408725319
106059,6439078.373422828
106060,8706366.174868949
106061,9035785.533919236
106062,7089782.390845987
106063,8005353.238942546
106064,6888152.566717857
106065,6761627.739339346
106066,6375082.775880079
106067,6687421.910267867
106068,6715210.220285693
106069,6257541.914146517
106070,6112824.190851034
106071,5381652.934944201
106072,6675659.968468365
106073,6610067.630589895
106074,7361002.543013084
106075,6378876.998616468
106076,7219762.619881885
106077,5493124.859755276
106078,6359337.257380832
106079,6359337.257380832
106080,8505034.868295098
106081,7283243.364544333
106082,6828891.188724768
106083,9449369.936338829
106084,7409957.724893914
106085,5496923.145286473
106086,5522465.808014536
106087,6044702.379362598
106088,6275464.373123376
106089,6679293.91706326
106090,7029504.533472822
106091,6634545.475125163
106092,6746241.538435083
106093,7630634.413814583
106094,7653366.744766339
106095,7439595.856967114
106096,6197282.190462776
106097,6168613.093663382
106098,8294810.786536319
106099,7647350.788367561
106100,5755458.888884398
106101,5925468.334716498
106102,6565048.7599901045
106103,5841264.721052233
106104,6018700.441579482
106105,5826428.135629179
106106,6085492.531479534
106107,5961760.241238824
106108,6394593.3792900555
106109,6544754.839585644
106110,5559402.126484805
106111,6026715.402625475
106112,6681541.566834996
106113,7065859.748254285
106114,6679293.91706326
106115,7336901.809991017
106116,7336901.809991017
106117,7336901.809991017
106118,6795892.663178239
106119,5503861.406976741
106120,5503861.406976741
106121,5710317.247529306
106122,6038990.4275859855
106123,5276906.154192196
106124,6113884.957453098
106125,5477506.665411036
106126,7809160.541930957
106127,7268462.716917668
106128,6553786.295239616
106129,8707124.650778115
106130,5884453.362976015
106131,5589465.188192989
106132,6822038.461198511
106133,5679711.805932935
106134,5556487.665015674
106135,5456912.348688261
106136,5783252.108214219
106137,5695905.190724827
106138,5554322.611521469
106139,5600340.870181228
106140,5554322.611521469
106141,6068189.808033832
106142,8216428.788969178
106143,6613139.545434681
106144,10590132.704314707
106145,11085715.645969728
106146,6069991.297068389
106147,6586035.202862529
106148,6615149.63893956
106149,6310970.195556546
106150,6225554.611744855
106151,6447096.875963408
106152,5711648.893215257
106153,5711648.893215257
106154,5554322.611521469
106155,5808910.703070957
106156,6104740.332769468
106157,5745068.288927266
106158,6480502.291858154
106159,6741336.036933639
106160,6743530.265967473
106161,6715210.220285693
106162,6452074.062384942
106163,5639848.865159541
106164,6392646.408478559
106165,5589465.188192989
106166,5884453.362976015
106167,8042120.436174655
106168,6979351.130649519
106169,6148062.182725328
106170,6309933.248364687
106171,6309933.248364687
106172,5923811.727510331
106173,6731258.293547605
106174,6734184.543003144
106175,6500784.664747163
106176,6258155.792143858
106177,6461209.155964812
106178,6318485.960663929
106179,6423306.045840072
106180,5870226.749741304
106181,5942541.874681693
106182,6672183.093160269
106183,6520133.004136941
106184,11017062.039611805
106185,8827182.656924933
106186,9243642.108118024
106187,6446902.085437827
106188,6269056.669115546
106189,5970775.561765432
106190,6757503.413828783
106191,6883689.811822861
106192,6482463.638269678
106193,6203192.101795069
106194,6155175.441258006
106195,6870511.054356803
106196,10068770.269971054
106197,10302565.850027151
106198,10302565.850027151
106199,6374468.71617406
106200,8183967.456721437
106201,8583059.94011958
106202,5776299.582640998
106203,5776299.582640998
106204,7007511.506626263
106205,5787325.4569120025
106206,6789981.4767886605
106207,6596129.759528513
106208,6802899.230625224
106209,6810535.445104357
106210,7019566.249474615
106211,6588675.4725063285
106212,6604794.898951612
106213,7025152.246641208
106214,7831700.335891634
106215,6862202.99398511
106216,6843203.9244707525
106217,6940784.565580956
106218,9186028.104162794
106219,6892418.610725802
106220,6892418.610725802
106221,6939939.504784972
106222,6840928.379267362
106223,7135204.806026747
106224,7875067.104168272
106225,7314894.002066147
106226,7875067.104168272
106227,8750897.767420322
106228,8662960.718470007
106229,9255106.202135129
106230,9014403.998172715
106231,9253247.858729536
106232,6785914.614819934
106233,6371924.100608215
106234,7507625.9980220655
106235,8667365.641074857
106236,7229153.638515174
106237,7575875.286411641
106238,7295349.376490525
106239,7317914.619345876
106240,7763841.843638708
106241,8015256.992757398
106242,6804475.404140194
106243,6758495.55463128
106244,9214695.461169068
106245,7253613.99914677
106246,7119534.108006182
106247,6744162.187990257
106248,6882125.674772507
106249,6833612.946122255
106250,7253947.95901012
106251,7284682.8419737285
106252,6780281.9827191355
106253,7350075.141054999
106254,7307139.058819537
106255,7425713.826116052
106256,8784790.824090144
106257,7026764.929326446
106258,6956314.222210888
106259,9495703.779330313
106260,7119534.108006182
106261,7160170.444054764
106262,8675142.875701021
106263,6569083.680117548
106264,6401971.057499486
106265,6965172.430328074
106266,7522923.3474683035
106267,5713304.993964954
106268,7320888.067334552
106269,9120643.71392415
106270,9752922.178948957
106271,9495703.779330313
106272,9752922.178948957
106273,6843094.296034797
106274,6509055.320351308
106275,8885102.604664246
106276,8015256.992757398
106277,7096741.310017539
106278,7150864.319509034
106279,7321442.779420649
106280,6764342.402326949
106281,7763841.843638708
106282,6915437.126515866
106283,8677190.140617162
106284,9496384.97510301
106285,9553870.105344042
106286,7623651.955049582
106287,6821621.274712933
106288,8689580.2441139
106289,7129508.36637082
106290,7884301.344274424
106291,7507625.9980220655
106292,7335151.247791229
106293,7129870.217604825
106294,6047638.693702452
106295,6956314.222210888
106296,6993236.212656702
106297,7480895.925561664
106298,6889816.265539163
106299,9553870.105344042
106300,6256644.045963204
106301,6366067.656237433
106302,6753936.218877603
106303,8038832.697880506
106304,7903150.525066091
106305,9703453.912845768
106306,6945841.317757604
106307,7137575.715421336
106308,6696092.803574995
106309,6960652.604849196
106310,7057405.687274415
106311,6802712.901646115
106312,7082503.833592693
106313,6936794.455452062
106314,6970099.305492576
106315,6885101.921502423
106316,6905336.364562366
106317,6494563.429815876
106318,9363099.634524928
106319,9820016.800648982
106320,9820016.800648982
106321,7105805.414951586
106322,7070226.397293286
106323,8309638.462997912
106324,6579817.264389142
106325,6380126.295391615
106326,7019566.249474615
106327,6906578.91839868
106328,6003455.358360693
106329,6069073.031462775
106330,6902455.580064546
106331,6700704.317202459
106332,7203063.94771619
106333,7127275.66304661
106334,7255167.780841105
106335,6864724.77983488
106336,9361697.314171046
106337,6902182.936388939
106338,6977143.898103711
106339,7302682.101534059
106340,6902884.093849413
106341,7582721.648550342
106342,6288220.719865237
106343,7211986.020859142
106344,6723274.076097809
106345,6548275.160893804
106346,7438081.3961682245
106347,7157756.391446593
106348,7404020.490532073
106349,6815192.757017857
106350,8529185.671390247
106351,8695811.620049722
106352,6473666.1453555
106353,6458624.578553703
106354,9752922.178948957
106355,6754477.4215480285
106356,6382163.028095123
106357,6996854.9908965975
106358,8520697.089024974
106359,10949360.189556876
106360,6754477.4215480285
106361,6789524.615298637
106362,6675252.238672106
106363,6425542.667065688
106364,6741043.489714139
106365,7170308.9948240975
106366,6912135.66641854
106367,6349610.012993628
106368,6327113.3702859925
106369,6976217.291762323
106370,7173814.425977133
106371,7086817.308025722
106372,6815192.757017857
106373,6742580.593602621
106374,7227874.308337472
106375,6537014.782210503
106376,6872099.11484392
106377,6099890.976214636
106378,6730711.010233468
106379,6843750.309368583
106380,6095437.662628177
106381,6669655.098105715
106382,7875067.104168272
106383,7093277.312120138
106384,7024761.001694781
106385,8385988.725703768
106386,8006308.817440269
106387,6901045.697056236
106388,8267803.845803512
106389,7605425.069332502
106390,7241660.764324871
106391,6822938.52080729
106392,7254419.995641615
106393,11112726.988828247
106394,8645983.315876406
106395,6503739.824659231
106396,7112160.827583004
106397,6932048.739397792
106398,6870782.747420633
106399,6386769.973755026
106400,7137701.442274968
106401,6532184.002680533
106402,6386769.973755026
106403,6275156.367463453
106404,6817132.0312172845
106405,6579377.000649588
106406,6570518.792532402
106407,8248819.041621853
106408,6910954.739367367
106409,6509695.717800472
106410,5902199.499282013
106411,6528843.867471392
106412,6687527.271667699
106413,7454308.601403295
106414,7012471.856904086
106415,6493346.221567705
106416,6533233.452871174
106417,7101591.705510807
106418,9840547.824154729
106419,6658742.384026223
106420,10521464.527321458
106421,6308316.412378964
106422,6746586.656160848
106423,6939939.504784972
106424,6681974.1168733835
106425,6419354.339869207
106426,6845072.787081651
106427,7153805.556207167
106428,6490415.118859867
106429,6458646.096440447
106430,6904121.577500992
106431,6482524.353472686
106432,7193271.168114866
106433,7660514.428113123
106434,6746586.656160848
106435,8643207.125322415
106436,8301886.128992629
106437,8420814.143754464
106438,5497521.115952624
106439,5497521.115952624
106440,5735320.848605057
106441,6359144.648138221
106442,5808763.884279896
106443,5923424.132571176
106444,5628845.956842877
106445,5514184.003775987
106446,5883684.719030067
106447,5297980.922191709
106448,5636155.1976126125
106449,5792771.988507631
106450,5522027.422331629
106451,5777381.555849255
106452,5706987.69062648
106453,5522834.1008209735
106454,6346251.81686398
106455,5522834.1008209735
106456,5661721.816753422
106457,6636634.987501461
106458,6275266.33477296
106459,6328334.0638006935
106460,7223256.995377431
106461,6343653.988203373
106462,6895172.775560356
106463,6157414.928334206
106464,7987562.742957878
106465,7948705.378606111
106466,5695457.657840956
106467,6578160.640952648
106468,6285377.2504258705
106469,5377269.67314007
106470,5507514.176418294
106471,5862366.14996722
106472,6481706.782702604
106473,5794446.288992285
106474,6023895.476905388
106475,5891668.585810978
106476,5758164.986590284
106477,5758312.622940281
106478,6871448.625921564
106479,6230342.1906838715
106480,6086025.679344
106481,5749559.588786409
106482,5061569.111912004
106483,5292629.745198735
106484,7343515.1326301135
106485,8292356.240358343
106486,6264095.020658055
106487,7279104.211917175
106488,6619831.581735333
106489,5647698.9042645125
106490,5647698.9042645125
106491,5554928.539653642
106492,5647698.9042645125
106493,5628845.956842877
106494,6276122.2993288245
106495,5561883.310131084
106496,5818176.009487387
106497,8222791.216432313
106498,7318966.280316895
106499,7326414.25209397
106500,7895257.104043369
106501,8180610.1385742305
106502,7208889.386394177
106503,7858657.601992515
106504,7858657.601992515
106505,7449987.469255097
106506,8300461.9346188195
106507,8259042.410082838
106508,7448078.131573947
106509,6371764.750468131
106510,5754946.322149001
106511,6207944.433870246
106512,6236272.872334481
106513,6331265.016315301
106514,6280243.413132548
106515,6167187.310450604
106516,8315774.568425881
106517,8292356.240358343
106518,6822878.724468392
106519,7415731.341388149
106520,9042352.103220023
106521,6452845.385684449
106522,7496788.263297157
106523,7673637.714736443
106524,7818216.023317285
106525,6493600.43375976
106526,5892112.312396232
106527,5943867.599047138
106528,6016369.494476848
106529,7272708.7927370975
106530,5497521.115952624
106531,6309959.23700213
106532,5599120.925037696
106533,6241574.393940207
106534,5607979.133154882
106535,5807106.587654436
106536,6330319.917779948
106537,6014294.924000205
106538,6560954.399999288
106539,6295299.066441604
106540,6402684.827434583
106541,7320975.612609715
106542,5590231.04476024
106543,9138231.776522646
106544,6099780.354000309
106545,6404924.867945046
106546,9214145.236732576
106547,6721293.241903569
106548,6404924.867945046
106549,6000223.872128318
106550,9941991.846969439
106551,9171975.277996717
106552,6452845.385684449
106553,6659588.7050587945
106554,6708649.9634377295
106555,6251368.717074546
106556,6148642.896174169
106557,7740738.906979339
106558,8189272.4545714045
106559,7792475.367965743
106560,7895257.104043369
106561,5651203.888151528
106562,5723099.804478782
106563,5913671.768616288
106564,5735320.848605057
106565,8540304.845979044
106566,6369939.749734018
106567,6251821.612652003
106568,6298869.818967378
106569,6138084.827464358
106570,6138084.827464358
106571,8099381.046185376
106572,9520086.882596117
106573,8194266.328792373
106574,8180610.1385742305
106575,6620782.226174706
106576,5475912.936980869
106577,5628845.956842877
106578,6435060.20493517
106579,7557854.22609913
106580,6086817.647833407
106581,5844522.42014152
106582,5924162.044915988
106583,6034510.133721089
106584,6091526.117816284
106585,6050864.882290191
106586,6991778.615496497
106587,6791856.624572958
106588,7854280.356117389
106589,6762657.358489691
106590,7858657.601992515
106591,5295732.693953562
106592,5703274.434428189
106593,8745682.445688505
106594,7420625.144676133
106595,6331265.016315301
106596,5497521.115952624
106597,5856027.185688574
106598,6560954.399999288
106599,6607702.460605566
106600,5677080.190653893
106601,5657113.274460762
106602,8270213.462969624
106603,6659121.987131588
106604,5480138.38602558
106605,5728673.818430619
106606,5628845.956842877
106607,6261202.47091756
106608,6605297.696754353
106609,5599120.925037696
106610,5537141.3564986205
106611,5890128.424924739
106612,6635783.775424407
106613,6037555.986855156
106614,5760137.448765392
106615,5599120.925037696
106616,5599120.925037696
106617,5467796.084147443
106618,5609846.5794238085
106619,5957711.356815936
106620,6207944.433870246
106621,6720337.300741045
106622,9520086.882596117
106623,8189272.4545714045
106624,9520086.882596117
106625,7014314.701092869
106626,5871582.288002413
106627,6502222.413683296
106628,5368590.002179315
106629,5755913.764879007
106630,5842865.12351606
106631,5924101.309757045
106632,5816174.329926207
106633,7437258.095563983
106634,7018055.353457142
106635,5703348.423228136
106636,6578160.640952648
106637,6476650.417535649
106638,6918763.590335373
106639,8331276.440099865
106640,7981985.192420467
106641,8396590.600211771
106642,6266814.4499339145
106643,5638839.017308547
106644,5909313.563892302
106645,5777381.555849255
106646,5607979.133154882
106647,5779038.852474715
106648,5580121.547618628
106649,5839910.069956362
106650,6766670.619316004
106651,6192751.385165557
106652,6933025.207348824
106653,5621392.819339859
106654,5588299.481058995
106655,6659121.987131588
106656,5940180.473273067
106657,5284908.570398982
106658,5933034.554104962
106659,5539202.675429223
106660,6713070.69041461
106661,6713070.69041461
106662,5699698.117079132
106663,6198424.156567057
106664,5615221.573434007
106665,7064812.661677666
106666,6681689.464241407
106667,6394063.051064449
106668,5730942.892786578
106669,5591608.341936265
106670,5584655.816363044
106671,7264416.828464641
106672,5635883.963748849
106673,8055674.391002929
106674,5935257.829211913
106675,6711167.437624943
106676,6191794.387974185
106677,5854369.889063114
106678,5854330.345950284
106679,6225548.871450239
106680,6796172.643442928
106681,8025330.127720855
106682,5413978.449424141
106683,7039784.808640123
106684,5637704.164960063
106685,7858657.601992515
106686,5741668.823399229
106687,8727700.338047564
106688,6521191.1317952
106689,6344435.249801758
106690,6324969.827272284
106691,6270263.189502754
106692,8285696.421786192
106693,8291638.922282629
106694,7288545.201313594
106695,6382936.056051502
106696,6065245.774288091
106697,5632362.527810781
106698,5688294.764826782
106699,6558901.730347239
106700,5734207.823706063
106701,5828650.255179095
106702,8281376.720913111
106703,5805843.937471066
106704,5908104.208168496
106705,8727700.338047564
106706,7858657.601992515
106707,7858657.601992515
106708,6067281.018660337
106709,7422460.60904788
106710,7644938.135788293
106711,6096937.62663804
106712,6096937.62663804
106713,6096937.62663804
106714,5652691.404951866
106715,6706382.656126446
106716,6629671.422416297
106717,6609773.637426686
106718,6643587.964098173
106719,5628845.956842877
106720,6446977.670765459
106721,5746512.870288354
106722,6813968.511193204
106723,6322448.343829093
106724,7244026.933093869
106725,8075281.447015711
106726,6694126.042831646
106727,6282429.651544959
106728,6905858.353534946
106729,7092652.702386746
106730,6905858.353534946
106731,7469158.121634346
106732,6106521.182155598
106733,6019191.134479154
106734,5895050.996998369
106735,7729539.21154739
106736,7048850.392414744
106737,8387040.34022251
106738,6661381.723634811
106739,6270756.9124226
106740,7431837.413786014
106741,5665662.097967796
106742,7169446.003483022
106743,5434422.546126309
106744,6130178.290525703
106745,5695995.260892149
106746,5871239.983404584
106747,6696635.418147688
106748,5944870.974518543
106749,6456866.730671266
106750,5908769.726339677
106751,7026337.306599706
106752,6308617.587858893
106753,6014190.530386546
106754,5701162.581944941
106755,6224625.573812789
106756,5879317.883160091
106757,5694990.178970793
106758,7156543.403938123
106759,6970289.873359556
106760,7056601.695810023
106761,5833192.626217969
106762,7036941.306428008
106763,6661346.401692758
106764,5968593.161488943
106765,5878130.726579618
106766,7031032.426730688
106767,7031032.426730688
106768,9031320.799490578
106769,5789658.34691753
106770,5957099.036959786
106771,6185828.159640075
106772,6951672.62274579
106773,5719806.779131128
106774,6090963.7456075335
106775,5817808.827802576
106776,5879592.388267018
106777,5916353.702808377
106778,5866375.44419336
106779,7073171.863383659
106780,5874224.154907054
106781,5906033.833003791
106782,5870459.675042905
106783,7017186.413109311
106784,6961939.244919722
106785,6961939.244919722
106786,6914218.876596758
106787,9118377.41592513
106788,6174508.342193592
106789,6135609.53147706
106790,6112417.083710254
106791,7581437.53787322
106792,6303988.894291389
106793,6561636.843829779
106794,6074352.924682893
106795,6902700.53248324
106796,5694990.178970793
106797,5694990.178970793
106798,5861298.373198483
106799,5795195.2404303625
106800,5949311.311737657
106801,6090963.7456075335
106802,5684097.253438518
106803,5561319.727537629
106804,5861298.373198483
106805,5871017.627405729
106806,5834895.4441358475
106807,5822674.256067313
106808,5956626.987295705
106809,5854537.978013453
106810,6341994.714543581
106811,6922241.616246366
106812,6047635.377342148
106813,6932228.284518433
106814,5908769.726339677
106815,6760370.714592327
106816,6296428.756057908
106817,6193387.932908693
106818,6208465.611399169
106819,6230862.083135839
106820,5776893.819863712
106821,6007834.084440253
106822,5879070.777429341
106823,5879070.777429341
106824,5961951.07170598
106825,6003190.9181968095
106826,5822152.645229637
106827,5975968.764953452
106828,5951033.472674349
106829,5963070.729564798
106830,5845130.880782722
106831,6341932.405519762
106832,6090504.232564062
106833,6813006.460750425
106834,5866804.723931013
106835,5951033.472674349
106836,5933816.989326466
106837,5776893.819863712
106838,5797803.933436932
106839,6034854.1529533565
106840,5860427.95381633
106841,5822152.645229637
106842,6310851.511069215
106843,6303988.894291389
106844,6856633.549953249
106845,5845679.769896267
106846,5719806.779131128
106847,6187589.065381999
106848,5692078.237333039
106849,5746106.631806861
106850,6187589.065381999
106851,7073089.1694097165
106852,6941065.106423787
106853,7026337.306599706
106854,6866838.342836133
106855,6092256.583588089
106856,6951813.617516981
106857,6148503.399696876
106858,6899232.039396788
106859,6936249.719513619
106860,6936249.719513619
106861,6936249.719513619
106862,5856067.411906749
106863,6036695.731711009
106864,5797483.101611352
106865,5860436.801233657
106866,5797803.933436932
106867,6886689.1350168
106868,5849996.309047459
106869,6937175.550625161
106870,6937175.550625161
106871,6525765.056377018
106872,6881860.511099296
106873,6104111.597194423
106874,6964219.194538258
106875,5845679.769896267
106876,6660664.502427781
106877,6760370.714592327
106878,6404936.846781249
106879,5800103.236361086
106880,6054599.390616205
106881,5882611.749738203
106882,6308617.587858893
106883,6187589.065381999
106884,6308617.587858893
106885,6111372.744238815
106886,6049940.5296263825
106887,7601068.819199826
106888,6013567.075570004
106889,5774954.798218749
106890,6180123.812889542
106891,6138944.317383547
106892,7079747.724721486
106893,5797803.933436932
106894,6315989.772046865
106895,6760370.714592327
106896,6016484.064141254
106897,6014918.189484314
106898,5921353.75740647
106899,5906033.833003791
106900,6899232.039396788
106901,6909963.382692412
106902,5817808.827802576
106903,6999498.092621671
106904,6050048.73766867
106905,7031032.426730688
106906,6019933.0142687755
106907,6945141.581781648
106908,6210490.544352911
106909,6000715.237068089
106910,6863546.054380699
106911,5905914.447817944
106912,6002840.302346587
106913,6938346.496353557
106914,6422685.458349245
106915,7066031.140427692
106916,5797483.101611352
106917,6482735.905321012
106918,5854812.48312038
106919,6031328.78026183
106920,5762028.3288363125
106921,6140961.468721041
106922,6961939.244919722
106923,6083143.775626992
106924,6379264.096083494
106925,6180123.812889542
106926,6939114.665174174
106927,6681010.910607429
106928,5961951.07170598
106929,6146746.686204854
106930,9031320.799490578
106931,7581437.53787322
106932,6920543.6243812945
106933,6349160.171077139
106934,5879317.883160091
106935,6893047.682644184
106936,6090789.064243618
106937,6090310.288313016
106938,6108552.885851511
106939,5822674.256067313
106940,6308617.587858893
106941,6951080.83532699
106942,5914644.9353902275
106943,5817808.827802576
106944,5962472.42381778
106945,6074352.924682893
106946,6074352.924682893
106947,6062017.519108487
106948,6183844.763075329
106949,5954784.559019956
106950,5879317.883160091
106951,5870459.675042905
106952,6017225.8783723805
106953,6242309.442681634
106954,6027474.877219982
106955,5878130.726579618
106956,6760664.123593697
106957,6167993.483384698
106958,6296869.010441516
106959,5878130.726579618
106960,5878130.726579618
106961,5797483.101611352
106962,5890245.590201795
106963,5797483.101611352
106964,6887138.802946864
106965,6813006.460750425
106966,5870459.675042905
106967,5854290.872282703
106968,6169329.845514825
106969,6154118.870392826
106970,6138207.166899238
106971,5822674.256067313
106972,6187589.065381999
106973,6308617.587858893
106974,6187589.065381999
106975,7031693.873192968
106976,6118685.394708557
106977,7057035.490653174
106978,5845679.769896267
106979,5758828.1980265435
106980,6118977.114173329
106981,5856923.284759345
106982,7520831.360551142
106983,5897738.070650552
106984,6214774.057871663
106985,6350036.166026439
106986,6101777.477667719
106987,5817808.827802576
106988,5753366.646008558
106989,5912402.092828616
106990,6585095.891634306
106991,6852872.512189712
106992,6185537.127718202
106993,6543698.0273611015
106994,6789484.312125746
106995,7083409.679740469
106996,7078544.251475732
106997,6899232.039396788
106998,6856633.549953249
106999,6064799.637163181
107000,7665379.851761443
107001,6881860.511099296
107002,6863546.054380699
107003,6951080.83532699
107004,6748461.096144595
107005,6404936.846781249
107006,6748461.096144595
107007,5756568.093672488
107008,5707299.663478567
107009,5776959.394574722
107010,5694990.178970793
107011,5822152.645229637
107012,6189773.846914929
107013,5849996.309047459
107014,6964219.194538258
107015,6054027.749702259
107016,6080315.538767319
107017,6195391.592431017
107018,5828706.354512382
107019,5895863.424202604
107020,5833192.626217969
107021,6256347.803623093
107022,7719373.441599809
107023,7676178.485595255
107024,5756568.093672488
107025,5772666.501451016
107026,5930720.554781117
107027,6081073.328336974
107028,6404936.846781249
107029,6090310.288313016
107030,6027474.877219982
107031,6999929.02378601
107032,6951080.83532699
107033,6193387.932908693
107034,6922241.616246366
107035,7980307.263675163
107036,9061676.921993632
107037,6853445.636754745
107038,5821948.600982879
107039,8257025.290660668
107040,6486267.276550257
107041,6398544.967311329
107042,5718219.693064381
107043,9990033.856387524
107044,9990033.856387524
107045,6506450.451982402
107046,5875138.383678261
107047,5657679.607341399
107048,5393904.369991999
107049,5788901.396542506
107050,8611793.457648966
107051,5718219.693064381
107052,9061676.921993632
107053,7654355.958990185
107054,7641384.018769529
107055,5653265.039276098
107056,5851177.451882883
107057,5823409.252399309
107058,5817353.580391907
107059,6273255.204638639
107060,9535831.25952674
107061,8456858.237314366
107062,6866116.406778434
107063,7511660.683650438
107064,6736214.209620972
107065,5794001.550383865
107066,5892932.060237235
107067,5663549.898091821
107068,5542002.778479514
107069,5741047.9771143105
107070,5763568.944299278
107071,7680170.7060652245
107072,5764735.531268661
107073,7630514.904645586
107074,6239843.65241632
107075,5711395.52858549
107076,5703559.037068461
107077,5708522.937688037
107078,5657679.607341399
107079,5777463.758285016
107080,5833319.569972284
107081,7311568.742773399
107082,5412379.314612586
107083,5398361.84920609
107084,5430586.13631158
107085,6056920.712489268
107086,6071421.07662064
107087,6056920.712489268
107088,6261391.629759961
107089,6831954.600641402
107090,5839559.50769055
107091,6544885.227974924
107092,5484644.329000502
107093,5657679.607341399
107094,5729429.812123001
107095,5689558.763629627
107096,5809472.735204097
107097,11324227.464783574
107098,7804116.511838677
107099,6330845.576772369
107100,6203529.672405967
107101,6307916.329025715
107102,5657679.607341399
107103,9061676.921993632
107104,8432515.031930808
107105,6237428.046370525
107106,5868092.8589779325
107107,5892932.060237235
107108,10589017.513173634
107109,7201712.975250942
107110,11206479.791096836
107111,9900061.574054373
107112,7122686.8124498455
107113,5731817.008348509
107114,9761344.064163197
107115,6696053.411519632
107116,6350220.117160489
107117,6608631.355277972
107118,7632864.922876842
107119,6413741.6557706995
107120,8417092.837359082
107121,5369756.670405242
107122,6892529.746907832
107123,7676828.313884617
107124,6737565.967034465
107125,6931218.106460888
107126,7027669.564737585
107127,7637625.787628136
107128,5367381.6355401855
107129,5369756.670405242
107130,6853445.636754745
107131,5670422.17807597
107132,5670422.17807597
107133,7138903.435542895
107134,5516123.0055447705
107135,6796478.2860960355
107136,5335081.618681489
107137,7687808.244571606
107138,5628865.099839537
107139,8408857.317942418
107140,5835815.9492310565
107141,7394897.003922717
107142,6348159.375242807
107143,7735526.420923636
107144,6120024.290408704
107145,7720193.526304986
107146,6277620.102520417
107147,8450486.921478871
107148,5868092.8589779325
107149,5741047.9771143105
107150,6330110.6783753475
107151,6035776.013676734
107152,5966044.406220531
107153,6374326.157080814
107154,7312527.459191602
107155,5373113.463378352
107156,5328593.24485937
107157,6372877.769483329
107158,5327510.587046812
107159,6670483.62352016
107160,6387323.057449403
107161,6877734.637497132
107162,6587404.506738876
107163,8071312.672438563
107164,5773593.739385847
107165,5327352.501119414
107166,6572340.69340016
107167,5693520.910455433
107168,7338235.652906644
107169,6445574.571833667
107170,5984497.653358691
107171,5860613.38006978
107172,5689400.6777022295
107173,5797759.604659692
107174,6236138.811557007
107175,6158314.113565116
107176,5410556.204075721
107177,7734387.094225377
107178,6196906.205356423
107179,8430402.026218936
107180,5335545.770432591
107181,5858698.453389322
107182,5704050.342044055
107183,5708139.527142075
107184,8442173.007394886
107185,6558975.553858334
107186,6487652.168861334
107187,6441407.95475157
107188,6191835.984364264
107189,5651035.928977988
107190,6561637.0023056455
107191,6188711.294245535
107192,5950618.705669279
107193,5846024.297355591
107194,5336822.993071419
107195,6484758.488019641
107196,7980307.263675163
107197,7153850.621312318
107198,8675848.466653045
107199,7932872.979273235
107200,6556273.547855552
107201,6555297.631499281
107202,5833319.569972284
107203,5653197.068174539
107204,6868867.83132647
107205,5594950.617037291
107206,5776489.4644121975
107207,7132871.9783152575
107208,7492116.63746823
107209,5874603.979108374
107210,6137678.272681194
107211,5767697.778972269
107212,7654355.958990185
107213,6153338.947436182
107214,6868766.931622642
107215,7933101.716606594
107216,6403662.653610727
107217,5699956.319364812
107218,6731393.214547923
107219,6738996.804349653
107220,6248640.095509435
107221,7967335.323454507
107222,6052989.353377358
107223,5886727.812886728
107224,5847023.906315961
107225,6580811.747649523
107226,5399378.600025673
107227,10589017.513173634
107228,5624305.0866211355
107229,6322999.383626464
107230,6251608.003470388
107231,7094271.868214107
107232,5681895.031914504
107233,5674340.977235607
107234,7675164.8869245015
107235,7669778.15356191
107236,6617348.249303993
107237,8262980.499413036
107238,8839840.71218347
107239,8944286.964196224
107240,6866447.489616192
107241,5751068.03192181
107242,8044916.20433863
107243,6205110.808265383
107244,6373940.488800594
107245,7147724.6344414465
107246,6070952.671899813
107247,6304323.692909951
107248,6264012.752968869
107249,5821765.831131576
107250,6487652.168861334
107251,6625482.765613742
107252,7734387.094225377
107253,6963450.878567933
107254,7809448.215504607
107255,7869521.250546865
107256,6381152.036120893
107257,6601520.060529089
107258,8919352.549317151
107259,8558164.059021134
107260,6080153.241915331
107261,5740675.216465695
107262,7654355.958990185
107263,5285883.009749838
107264,5675170.03537015
107265,6416223.001049388
107266,7201054.049352041
107267,6385230.112923366
107268,6587975.988373996
